# mapping_set_id: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology/mappings/TCM-SO-ICD11.sssom.tsv
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_provider: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology
# mapping_date: 2026-09-17
# creator_id: https://github.com/Pinellia7ternata
# mapping_tool: manual expert curation after lexical/semantic pre-screening
# object_source: ICD-11 for Mortality and Morbidity Statistics (MMS)
# comment_type
# comment: Subject classes are TCM Symptom Ontology (TCM-SO, release v4.10) symptom classes; predicate and object identify the cross-terminology alignment.
# curie_map:
#   TCM-SO: http://OntoTCM.org.cn/ontologies/tcm_v38/f#
#   HP: http://purl.obolibrary.org/obo/HP_
#   SNOMEDCT: http://snomed.info/id/
#   ICD11: https://icd.who.int/browse11/l-m/en#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	curation_status
TCM-SO:sx_睾丸疼痛	Testicular pain	skos:exactMatch	ICD11:MF40.21	Testicular pain	semapv:ManualMappingCuration	
TCM-SO:sx_圆背	Round back (kyphotic posture)	skos:closeMatch	ICD11:XA2P90	Back	semapv:ManualMappingCuration	
TCM-SO:sx_肿块坚实	firm mass	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_呕而无声	soundless vomiting (retching)	skos:closeMatch	ICD11:MD90.1	Vomiting	semapv:ManualMappingCuration	under_review
TCM-SO:sx_呕而无声	soundless vomiting (retching)	skos:closeMatch	ICD11:SF77	Spleen yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_恶心	Nausea	skos:exactMatch	ICD11:MD90	Nausea or vomiting	semapv:ManualMappingCuration	
TCM-SO:sx_四肢麻木	numbness of limbs	skos:closeMatch	ICD11:SC62	Numbness disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_四肢麻木	numbness of limbs	skos:closeMatch	ICD11:SK54	Numbness disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_四肢麻木	numbness of limbs	skos:closeMatch	ICD11:LD26.3	Syndromes with synostoses of limbs	semapv:ManualMappingCuration	
TCM-SO:sx_脓色绿	Green pus	skos:closeMatch	ICD11:XM2818	Indocyanine green	semapv:ManualMappingCuration	
TCM-SO:sx_脓色绿	Green pus	skos:closeMatch	ICD11:XM3Y82	Green soap	semapv:ManualMappingCuration	
TCM-SO:sx_脓色绿	Green pus	skos:closeMatch	ICD11:XM9BG0	Green bean	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠混浊	cloudy lens (cataract)	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠混浊	cloudy lens (cataract)	skos:closeMatch	ICD11:SF6M	Heart and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠混浊	cloudy lens (cataract)	skos:closeMatch	ICD11:SF97	Kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_前囟宽大	wide anterior fontanelle	skos:closeMatch	ICD11:XK7V	Anterior	semapv:ManualMappingCuration	
TCM-SO:sx_矢气臭秽	foul flatus	skos:closeMatch	ICD11:SC21	Vaginal flatus disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹淡红	Light red rash	skos:closeMatch	ICD11:ME66.6Z	Rash, unspecified	semapv:ManualMappingCuration	under_review
TCM-SO:sx_鼻不闻香臭	Anosmia	skos:exactMatch	ICD11:MB41.0	Anosmia	semapv:ManualMappingCuration	
TCM-SO:sx_鼻不闻香臭	Anosmia	skos:closeMatch	ICD11:SK91	Anosmia disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_头昏	dizziness	skos:closeMatch	ICD11:MB48.2	Exertional dizziness	semapv:ManualMappingCuration	
TCM-SO:sx_目眦角疼痛	Canthus pain	skos:closeMatch	ICD11:XA0403	Lateral canthus	semapv:ManualMappingCuration	
TCM-SO:sx_目眦角疼痛	Canthus pain	skos:closeMatch	ICD11:XA2GQ3	Medial canthus	semapv:ManualMappingCuration	
TCM-SO:sx_赘皮肿胀	Skin tag/redundant skin swelling	skos:closeMatch	ICD11:ME66.2	Excess and redundant skin	semapv:ManualMappingCuration	
TCM-SO:sx_恶风	Chills	skos:exactMatch	ICD11:MG21	Chills	semapv:ManualMappingCuration	
TCM-SO:sx_无根苔	Rootless tongue coating	skos:closeMatch	ICD11:DA03.1	Geographic tongue	semapv:ManualMappingCuration	
TCM-SO:sx_倒睫拳毛	Trichiasis	skos:closeMatch	ICD11:SK6E	Trichiasis disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_倒睫拳毛	Trichiasis	skos:closeMatch	ICD11:9A04.0	Trichiasis without entropion	semapv:ManualMappingCuration	
TCM-SO:sx_舌破裂出血	Cracked and bleeding tongue	skos:closeMatch	ICD11:DA03.1	Geographic tongue	semapv:ManualMappingCuration	
TCM-SO:sx_胞睑色红	red eyelid	skos:closeMatch	ICD11:MC15	Red eye	semapv:ManualMappingCuration	
TCM-SO:sx_臀部皮肤潮红	flushed buttock skin	skos:closeMatch	ICD11:XM6J14	Protectant, skin	semapv:ManualMappingCuration	
TCM-SO:sx_鱼际脉络青	Bluish thenar-eminence vessels and collaterals	skos:closeMatch	ICD11:XA57N0	Malar eminence	semapv:ManualMappingCuration	
TCM-SO:sx_鱼际脉络青	Bluish thenar-eminence vessels and collaterals	skos:closeMatch	ICD11:XA2JN4	Thenar eminence	semapv:ManualMappingCuration	
TCM-SO:sx_肿瘤浮浅	superficial tumor	skos:closeMatch	ICD11:XK7F	Superficial	semapv:ManualMappingCuration	
TCM-SO:sx_脓腐臭	foul sloughing pus	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脓腐臭	foul sloughing pus	skos:closeMatch	ICD11:SF8G	Large intestine dampness heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脓腐臭	foul sloughing pus	skos:closeMatch	ICD11:SF5A	Liver-gallbladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_四肢软弱	flaccidity of limbs	skos:closeMatch	ICD11:SF5H	Liver and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_足背溃破腐烂	ulcerated festering dorsum of foot	skos:closeMatch	ICD11:XA8BE2	Dorsum of foot	semapv:ManualMappingCuration	
TCM-SO:sx_足背溃破腐烂	ulcerated festering dorsum of foot	skos:closeMatch	ICD11:XA76N2	Dorsum of thumb	semapv:ManualMappingCuration	
TCM-SO:sx_疲乏	Fatigue	skos:exactMatch	ICD11:MG22	Fatigue	semapv:ManualMappingCuration	
TCM-SO:sx_干咳	Nonproductive cough	skos:closeMatch	ICD11:SF8D	Dryness invading the lung pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_干咳	Nonproductive cough	skos:closeMatch	ICD11:SF5M	Liver fire invading the lung system pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_神疲	mental fatigue	skos:closeMatch	ICD11:MG22	Fatigue	semapv:ManualMappingCuration	
TCM-SO:sx_耳轮皮肤甲错	squamous dry skin of helix	skos:closeMatch	ICD11:XA9A86	Crus of helix	semapv:ManualMappingCuration	
TCM-SO:sx_便如蛋汤	egg-soup-like stool	skos:closeMatch	ICD11:SF70	Spleen qi deficiency pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_舌痛	Tongue pain	skos:exactMatch	ICD11:DA01.Y	Tongue disorder	semapv:ManualMappingCuration	
TCM-SO:sx_鼻梁凹陷	Depressed nasal bridge	skos:closeMatch	ICD11:XA8817	Nasal turbinate	semapv:ManualMappingCuration	
TCM-SO:sx_结节柔软	Nodule softness	skos:closeMatch	ICD11:SK6T	Phlyctenular nodule disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_月经色淡	pale menstrual blood	skos:closeMatch	ICD11:SF77	Spleen yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_月经色淡	pale menstrual blood	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_牙龈色蓝	blue gums	skos:closeMatch	ICD11:XM0BB1	Blue velvet	semapv:ManualMappingCuration	
TCM-SO:sx_牙龈色蓝	blue gums	skos:closeMatch	ICD11:XM52J2	Heavenly Blue (morning glory)	semapv:ManualMappingCuration	
TCM-SO:sx_健忘	Progressive forgetfulness	skos:exactMatch	ICD11:MB21.10	Memory deficit	semapv:ManualMappingCuration	
TCM-SO:sx_目闭不开	inability to open the eyes	skos:closeMatch	ICD11:XE8L2	Inability to irrigate	semapv:ManualMappingCuration	
TCM-SO:sx_咳声洪亮	loud resonant cough	skos:closeMatch	ICD11:MD12	Cough	semapv:ManualMappingCuration	
TCM-SO:sx_疼痛	Pain	skos:exactMatch	ICD11:FB56.2		semapv:ManualMappingCuration	
TCM-SO:sx_疼痛	Pain	skos:exactMatch	ICD11:FB56.Z	Limb pain	semapv:ManualMappingCuration	
TCM-SO:sx_麻木不仁	numbness (loss of sensation)	skos:closeMatch	ICD11:SK54	Numbness disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_麻木不仁	numbness (loss of sensation)	skos:closeMatch	ICD11:SC62	Numbness disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脓液淋漓不止	incessant dripping of pus	skos:closeMatch	ICD11:SF00	Blood deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_脓液淋漓不止	incessant dripping of pus	skos:closeMatch	ICD11:SR1T	Blood deficiency pattern (TM2)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_痈疮表面光软无头	glossy soft headless abscess	skos:closeMatch	ICD11:GA05.3	Tuboovarian abscess	semapv:ManualMappingCuration	
TCM-SO:sx_朱砂掌	cinnabar palms (palmar erythema)	skos:closeMatch	ICD11:SF5H	Liver and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_朱砂掌	cinnabar palms (palmar erythema)	skos:closeMatch	ICD11:SF82	Lung and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_朱砂掌	cinnabar palms (palmar erythema)	skos:closeMatch	ICD11:SF93	Kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_乏力	Malaise	skos:exactMatch	ICD11:MG22	Fatigue	semapv:ManualMappingCuration	
TCM-SO:sx_肛门脱出物无蒂	sessile anal prolapse	skos:closeMatch	ICD11:DB53	Anal prolapse	semapv:ManualMappingCuration	
TCM-SO:sx_妊娠呕吐	Hyperemesis gravidarum	skos:exactMatch	ICD11:JA60	Hyperemesis gravidarum	semapv:ManualMappingCuration	
TCM-SO:sx_产后便秘	Constipation	skos:exactMatch	ICD11:ME05.0	Constipation	semapv:ManualMappingCuration	
TCM-SO:sx_不欲饮食	poor appetite	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_头部疖肿	furuncle of head	skos:closeMatch	ICD11:1B75.0	Furuncle	semapv:ManualMappingCuration	
TCM-SO:sx_头部疖肿	furuncle of head	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_食后呕吐	vomiting after meals	skos:closeMatch	ICD11:MD90.1	Vomiting	semapv:ManualMappingCuration	
TCM-SO:sx_梦游	Sleep walking	skos:closeMatch	ICD11:VW13	Walking	semapv:ManualMappingCuration	
TCM-SO:sx_苔花剥	Geographic (patchy peeled) tongue coating	skos:closeMatch	ICD11:DA03.1	Geographic tongue	semapv:ManualMappingCuration	
TCM-SO:sx_睾丸表面光滑	smooth testicular surface	skos:closeMatch	ICD11:MF40.21	Testicular pain	semapv:ManualMappingCuration	
TCM-SO:sx_背恶寒	aversion to cold on the back	skos:closeMatch	ICD11:XA2P90	Back	semapv:ManualMappingCuration	
TCM-SO:sx_头部生疮疡	sores on the head	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_臖结块按之坚实	Xinghe nodule pressure lumping firmness	skos:closeMatch	ICD11:SK6T	Phlyctenular nodule disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_臖结块按之坚实	Xinghe nodule pressure lumping firmness	skos:closeMatch	ICD11:XE50Y	Pressure cooker	semapv:ManualMappingCuration	
TCM-SO:sx_驼背	Kyphosis	skos:exactMatch	ICD11:FA70.0	Kyphosis	semapv:ManualMappingCuration	
TCM-SO:sx_驼背	Kyphosis	skos:closeMatch	ICD11:FC01.2	Post radiation kyphosis	semapv:ManualMappingCuration	
TCM-SO:sx_驼背	Kyphosis	skos:closeMatch	ICD11:FC01.3	Postlaminectomy kyphosis	semapv:ManualMappingCuration	
TCM-SO:sx_目痛	Ocular pain	skos:exactMatch	ICD11:MC94	Eye pain	semapv:ManualMappingCuration	
TCM-SO:sx_呕吐	Vomiting	skos:exactMatch	ICD11:MD90	Nausea or vomiting	semapv:ManualMappingCuration	
TCM-SO:sx_眵黄	yellow eye discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_疮疡表面色黑	black sore surface	skos:closeMatch	ICD11:XM08L6	Afghanistan black	semapv:ManualMappingCuration	
TCM-SO:sx_眵绿	green eye discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_眵绿	green eye discharge	skos:closeMatch	ICD11:XM2818	Indocyanine green	semapv:ManualMappingCuration	
TCM-SO:sx_性欲淡漠	Decreased libido	skos:exactMatch	ICD11:MB22.1	Decreased libido	semapv:ManualMappingCuration	
TCM-SO:sx_体毛干枯	Brittle hair	skos:closeMatch	ICD11:SF00	Blood deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_目眵结块	clumped eye discharge	skos:closeMatch	ICD11:MC14	Eye discharge	semapv:ManualMappingCuration	
TCM-SO:sx_牙龈硬肿	hard swollen gums	skos:closeMatch	ICD11:XE7M5	Puck, hard ball	semapv:ManualMappingCuration	
TCM-SO:sx_牙龈硬肿	hard swollen gums	skos:closeMatch	ICD11:EH92.00	Hard corn	semapv:ManualMappingCuration	under_review
TCM-SO:sx_牙龈硬肿	hard swollen gums	skos:closeMatch	ICD11:XM3AW0	Hard metal dust	semapv:ManualMappingCuration	
TCM-SO:sx_喜食异物	pica (craving for foreign objects)	skos:exactMatch	ICD11:6B84	Pica	semapv:ManualMappingCuration	
TCM-SO:sx_喜食异物	pica (craving for foreign objects)	skos:closeMatch	ICD11:SF79	Spleen deficiency with dampness accumulation pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤掀热	burning hot skin	skos:closeMatch	ICD11:ME65.0	Burning of skin	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤掀热	burning hot skin	skos:closeMatch	ICD11:XE7PM	Burning oil	semapv:ManualMappingCuration	
TCM-SO:sx_背痛	Back pain	skos:exactMatch	ICD11:ME84.Z	Dorsalgia	semapv:ManualMappingCuration	
TCM-SO:sx_畏寒	aversion to cold	skos:closeMatch	ICD11:EB01.1	Cold urticaria	semapv:ManualMappingCuration	
TCM-SO:sx_牙龈暗黑	dusky-black gums	skos:closeMatch	ICD11:XM08L6	Afghanistan black	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤于燥	Skin dryness	skos:closeMatch	ICD11:SN42	Dryness of skin disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤于燥	Skin dryness	skos:closeMatch	ICD11:SF04	Blood dryness pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤于燥	Skin dryness	skos:closeMatch	ICD11:SE83	Dryness factor pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_沉默寡言	silence and taciturnity	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_齿拔除	tooth extraction	skos:closeMatch	ICD11:JB23.0	Breech extraction	semapv:ManualMappingCuration	
TCM-SO:sx_呼吸急促	Tachypnea	skos:closeMatch	ICD11:SF80	Lung qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_瘿肿随吞咽移动	goiter moving with swallowing	skos:closeMatch	ICD11:SF50	Liver yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_瘿肿随吞咽移动	goiter moving with swallowing	skos:closeMatch	ICD11:SF64	Heart yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_头闷	head stuffiness	skos:closeMatch	ICD11:SG80	Dampness obstructing the defense yang pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_口干	Xerostomia	skos:exactMatch	ICD11:DA02.1	Xerostomia	semapv:ManualMappingCuration	
TCM-SO:sx_闭经溢乳	amenorrhea with galactorrhea	skos:exactMatch	ICD11:GA20.0	Absence of menstruation	semapv:ManualMappingCuration	
TCM-SO:sx_眼干燥	Retinal degeneration	skos:exactMatch	ICD11:9A79	Dry eye syndrome	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠全脱	complete lens dislocation	skos:closeMatch	ICD11:9B11.1	Dislocation of lens	semapv:ManualMappingCuration	
TCM-SO:sx_经色深红	deep-red menstrual blood	skos:closeMatch	ICD11:XK16	Deep	semapv:ManualMappingCuration	
TCM-SO:sx_暴盲	sudden blindness	skos:closeMatch	ICD11:9D90.6	Blindness	semapv:ManualMappingCuration	
TCM-SO:sx_矢气作响	noisy flatus	skos:closeMatch	ICD11:SF72	Spleen deficiency with qi stagnation pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_周身酸软	generalized soreness and weakness	skos:closeMatch	ICD11:SE90	Qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_耳廓糜烂结痴	eroded crusted auricle	skos:closeMatch	ICD11:LA24	Accessory auricle	semapv:ManualMappingCuration	
TCM-SO:sx_耳廓糜烂结痴	eroded crusted auricle	skos:closeMatch	ICD11:NA0B	Injury of the auricle	semapv:ManualMappingCuration	
TCM-SO:sx_耳廓糜烂结痴	eroded crusted auricle	skos:closeMatch	ICD11:XA9E26	Skin of auricle	semapv:ManualMappingCuration	
TCM-SO:sx_肢体血肿	limb hematoma	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_人中色白	White philtrum	skos:closeMatch	ICD11:XA5LY8	Philtrum	semapv:ManualMappingCuration	
TCM-SO:sx_水疱混浊	turbid blisters	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_小腹坚满	hard and full lower abdomen	skos:closeMatch	ICD11:MD81.3	Acute abdomen	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑浮肿	Periorbital fullness	skos:closeMatch	ICD11:SF70	Spleen qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑浮肿	Periorbital fullness	skos:closeMatch	ICD11:SF77	Spleen yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_肠鸣音弱	weak bowel sounds	skos:closeMatch	ICD11:ME03.1	Absent bowel sounds	semapv:ManualMappingCuration	
TCM-SO:sx_肠鸣音弱	weak bowel sounds	skos:closeMatch	ICD11:ME03.0	Hyperactive bowel sounds	semapv:ManualMappingCuration	
TCM-SO:sx_肠鸣音弱	weak bowel sounds	skos:closeMatch	ICD11:ME03.Z	Abnormal bowel sounds, unspecified	semapv:ManualMappingCuration	under_review
TCM-SO:sx_口腔黏膜青紫	Bluish-purple oral mucosa	skos:closeMatch	ICD11:XA6NQ7	Oral mucosa	semapv:ManualMappingCuration	
TCM-SO:sx_唇紫红	Purplish-red lip	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_呛咳	Choking cough	skos:closeMatch	ICD11:MD12	Cough	semapv:ManualMappingCuration	
TCM-SO:sx_肢体发绀	limb cyanosis	skos:closeMatch	ICD11:ME64.1	Cyanosis	semapv:ManualMappingCuration	
TCM-SO:sx_肢体发绀	limb cyanosis	skos:closeMatch	ICD11:SF57	Liver qi stagnation pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_肢体发绀	limb cyanosis	skos:closeMatch	ICD11:SE91	Qi stagnation pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_精索筋脉如蚯蚓状	earthworm-like vessels of spermatic cord (varicocele)	skos:closeMatch	ICD11:XA5KK7	Spermatic Vein	semapv:ManualMappingCuration	
TCM-SO:sx_唇燥无皮	dry lips with peeling skin	skos:closeMatch	ICD11:ED53	Skin peeling	semapv:ManualMappingCuration	
TCM-SO:sx_胁痛	Costochondral pain	skos:closeMatch	ICD11:MD81	Abdominal pain	semapv:ManualMappingCuration	
TCM-SO:sx_思虑无穷	incessant overthinking	skos:closeMatch	ICD11:SF64	Heart yin deficiency pattern (TM1)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_呃逆	hiccup	skos:closeMatch	ICD11:SF7C	Stomach qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_牙龈高肿	Gum raised swelling	skos:closeMatch	ICD11:XM6DW9	Guar gum (medicinal)	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛积脓	corneal pus accumulation (hypopyon)	skos:closeMatch	ICD11:SF5A	Liver-gallbladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_黑睛积脓	corneal pus accumulation (hypopyon)	skos:closeMatch	ICD11:SF9G	Bladder dampness-heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_手软下垂	wrist drop (flaccid hand)	skos:closeMatch	ICD11:FA31.3	Acquired wrist drop	semapv:ManualMappingCuration	
TCM-SO:sx_手软下垂	wrist drop (flaccid hand)	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_肩耸	shoulder shrugging	skos:closeMatch	ICD11:SF80	Lung qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_肩耸	shoulder shrugging	skos:closeMatch	ICD11:SF90	Kidney qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_肩耸	shoulder shrugging	skos:closeMatch	ICD11:SE90	Qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_妊娠眩晕	Vertigo	skos:exactMatch	ICD11:MB48.0	Vertigo	semapv:ManualMappingCuration	
TCM-SO:sx_四肢异常的活动	Abnormal involuntary movements of limbs	skos:closeMatch	ICD11:MB46.Z	Abnormal involuntary movements, unspecified	semapv:ManualMappingCuration	
TCM-SO:sx_四肢异常的活动	Abnormal involuntary movements of limbs	skos:closeMatch	ICD11:MB46.Y	Other specified abnormal involuntary movements	semapv:ManualMappingCuration	
TCM-SO:sx_四肢异常的活动	Abnormal involuntary movements of limbs	skos:closeMatch	ICD11:MB46.1	Abnormal head movements	semapv:ManualMappingCuration	
TCM-SO:sx_恶露紫暗	dark-purple lochia	skos:closeMatch	ICD11:SF01	Blood stasis pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_难产	Shoulder dystocia	skos:exactMatch	ICD11:JB06	Obstructed labour	semapv:ManualMappingCuration	
TCM-SO:sx_腹部青筋暴露	prominent blue vessels on the abdomen	skos:closeMatch	ICD11:SF5H	Liver and kidney yin deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_前囟凹陷	sunken anterior fontanelle	skos:closeMatch	ICD11:SF7M	Spleen and kidney yang deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_疮面愈后疤痕	scar after sore healing	skos:closeMatch	ICD11:XE0HG	Residue after decontamination	semapv:ManualMappingCuration	
TCM-SO:sx_大便秘结	Constipation	skos:closeMatch	ICD11:SA57	Constipation disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_大便秘结	Constipation	skos:exactMatch	ICD11:ME05.0	Constipation	semapv:ManualMappingCuration	
TCM-SO:sx_呼吸缓慢	Hypoventilation	skos:closeMatch	ICD11:7A42.0	Obesity hypoventilation syndrome	semapv:ManualMappingCuration	
TCM-SO:sx_呼吸缓慢	Hypoventilation	skos:closeMatch	ICD11:7A42.3	Idiopathic central alveolar hypoventilation	semapv:ManualMappingCuration	
TCM-SO:sx_头晕	Vertigo	skos:exactMatch	ICD11:MB48	Dizziness and giddiness	semapv:ManualMappingCuration	
TCM-SO:sx_舌体痿软	flaccid tongue body	skos:closeMatch	ICD11:DA03.1	Geographic tongue	semapv:ManualMappingCuration	
TCM-SO:sx_寒热往来无定时	alternating chills and fever at irregular intervals	skos:closeMatch	ICD11:SD93	Alternating fever and chills disorder (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_寒热往来无定时	alternating chills and fever at irregular intervals	skos:closeMatch	ICD11:MG21	Chills	semapv:ManualMappingCuration	
TCM-SO:sx_叹息有声	audible sighing	skos:closeMatch	ICD11:SF53	Liver qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_叹息有声	audible sighing	skos:closeMatch	ICD11:SE90	Qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_目割	scratching sensation in the eye	skos:closeMatch	ICD11:MC11	Eye sensation abnormal	semapv:ManualMappingCuration	
TCM-SO:sx_唇樱红	Cherry-red lip	skos:closeMatch	ICD11:XM0885	Cherry	semapv:ManualMappingCuration	
TCM-SO:sx_唇樱红	Cherry-red lip	skos:closeMatch	ICD11:XM3R78	Lebanese red	semapv:ManualMappingCuration	
TCM-SO:sx_指甲无泽	Lusterless nail	skos:closeMatch	ICD11:XA6Q52	Nail	semapv:ManualMappingCuration	
TCM-SO:sx_指甲无泽	Lusterless nail	skos:closeMatch	ICD11:EE10.4	Nail atrophy	semapv:ManualMappingCuration	
TCM-SO:sx_指甲无泽	Lusterless nail	skos:closeMatch	ICD11:EE10.3	Nail hypertrophy	semapv:ManualMappingCuration	
TCM-SO:sx_肢体赓弱	limb weakness	skos:closeMatch	ICD11:SK55	Weakness of thighs due to vata disorder (TM2)	semapv:ManualMappingCuration	
TCM-SO:sx_肢体赓弱	limb weakness	skos:closeMatch	ICD11:SS3E	Innate heat weakness pattern (TM2)	semapv:ManualMappingCuration	under_review
TCM-SO:sx_鳞屑薄	thin scales	skos:closeMatch	ICD11:MF54.2	Small kidney	semapv:ManualMappingCuration	
TCM-SO:sx_颈痛	Neck pain	skos:exactMatch	ICD11:ME84.0	Cervical spine pain	semapv:ManualMappingCuration	
TCM-SO:sx_指纹增长	lengthened finger venules	skos:closeMatch	ICD11:SE72	Heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_指纹增长	lengthened finger venules	skos:closeMatch	ICD11:SF02	Blood heat pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_耳廓肿起柔软	soft swollen auricle	skos:closeMatch	ICD11:SF7C	Stomach qi deficiency pattern (TM1)	semapv:ManualMappingCuration	
TCM-SO:sx_暴露赤眼	Red eye exposure	skos:closeMatch	ICD11:MC15	Red eye	semapv:ManualMappingCuration	
TCM-SO:sx_脉代	Intermittent (replacement) pulse	skos:closeMatch	ICD11:XT5G	Intermittent	semapv:ManualMappingCuration	
TCM-SO:sx_黑便	Head titubation	skos:exactMatch	ICD11:ME24.A	Digestive tract haemorrhage	semapv:ManualMappingCuration	
