# mapping_set_id: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology/mappings/TCM-SO-SNOMEDCT.sssom.tsv
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_provider: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology
# mapping_date: 2026-09-17
# creator_id: https://github.com/Pinellia7ternata
# mapping_tool: manual expert curation after lexical/semantic pre-screening
# object_source: SNOMED CT (International Edition)
# comment_type
# comment: Subject classes are TCM Symptom Ontology (TCM-SO, release v4.10) symptom classes; predicate and object identify the cross-terminology alignment.
# curie_map:
#   TCM-SO: http://OntoTCM.org.cn/ontologies/tcm_v38/f#
#   HP: http://purl.obolibrary.org/obo/HP_
#   SNOMEDCT: http://snomed.info/id/
#   ICD11: https://icd.who.int/browse11/l-m/en#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	curation_status
TCM-SO:sx_口干	Xerostomia	skos:exactMatch	SNOMEDCT:249416005	Xerostomia	semapv:ManualMappingCuration	
TCM-SO:sx_闭经溢乳	amenorrhea with galactorrhea	skos:exactMatch	SNOMEDCT:14302001	Amenorrhea	semapv:ManualMappingCuration	
TCM-SO:sx_眼干燥	Retinal degeneration	skos:exactMatch	SNOMEDCT:386984009	Dry eye	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠全脱	complete lens dislocation	skos:closeMatch	SNOMEDCT:74969002	abnormality of lens position	semapv:ManualMappingCuration	
TCM-SO:sx_周身酸软	generalized soreness and weakness	skos:closeMatch	SNOMEDCT:249945007	leg weakness	semapv:ManualMappingCuration	
TCM-SO:sx_肢体血肿	limb hematoma	skos:closeMatch	SNOMEDCT:262969000	im hematoma	semapv:ManualMappingCuration	
TCM-SO:sx_长期低热	Low-grade fever	skos:exactMatch	SNOMEDCT:304213008	low grade fever	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑浮肿	Periorbital fullness	skos:exactMatch	SNOMEDCT:89091004	edema of the eyelids	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑浮肿	Periorbital fullness	skos:closeMatch	SNOMEDCT:700327003	cellulitis of lower eyelid	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑浮肿	Periorbital fullness	skos:closeMatch	SNOMEDCT:700339006	cellulitis of upper eyelid	semapv:ManualMappingCuration	
TCM-SO:sx_鸡胸	Pectus carinatum	skos:exactMatch	SNOMEDCT:205101001	pectus carinatum	semapv:ManualMappingCuration	
TCM-SO:sx_肠鸣音弱	weak bowel sounds	skos:closeMatch	SNOMEDCT:15280003	decreased bowel sounds	semapv:ManualMappingCuration	
TCM-SO:sx_肠鸣音弱	weak bowel sounds	skos:closeMatch	SNOMEDCT:18101008	borborygmi	semapv:ManualMappingCuration	
TCM-SO:sx_肠鸣音弱	weak bowel sounds	skos:closeMatch	SNOMEDCT:60612008	abnormal bowel sounds	semapv:ManualMappingCuration	
TCM-SO:sx_肢体发绀	limb cyanosis	skos:closeMatch	SNOMEDCT:119419001	blue discoloration of the skin	semapv:ManualMappingCuration	
TCM-SO:sx_肢体发绀	limb cyanosis	skos:closeMatch	SNOMEDCT:3415004	blue discoloration of the skin	semapv:ManualMappingCuration	
TCM-SO:sx_精索筋脉如蚯蚓状	earthworm-like vessels of spermatic cord (varicocele)	skos:closeMatch	SNOMEDCT:49198006	spermatic cord torsion	semapv:ManualMappingCuration	
TCM-SO:sx_精索筋脉如蚯蚓状	earthworm-like vessels of spermatic cord (varicocele)	skos:closeMatch	SNOMEDCT:81996005	spermatic cord torsion	semapv:ManualMappingCuration	under_review
TCM-SO:sx_全头痛	generalized headache	skos:closeMatch	SNOMEDCT:25064002	headache	semapv:ManualMappingCuration	
TCM-SO:sx_胁痛	Costochondral pain	skos:closeMatch	SNOMEDCT:297217002	Flank pain	semapv:ManualMappingCuration	
TCM-SO:sx_呃逆	hiccup	skos:closeMatch	SNOMEDCT:65958008	hiccup	semapv:ManualMappingCuration	
TCM-SO:sx_瞳神散大	Mydriasis	skos:exactMatch	SNOMEDCT:37125009	dilated pupil	semapv:ManualMappingCuration	
TCM-SO:sx_绊舌	Tongue-tie (ankyloglossia)	skos:exactMatch	SNOMEDCT:67787004	ankyloglossia	semapv:ManualMappingCuration	
TCM-SO:sx_妊娠眩晕	Vertigo	skos:exactMatch	SNOMEDCT:399153001	Vertigo	semapv:ManualMappingCuration	
TCM-SO:sx_四肢异常的活动	Abnormal involuntary movements of limbs	skos:closeMatch	SNOMEDCT:102542000	involuntary movements	semapv:ManualMappingCuration	
TCM-SO:sx_四肢异常的活动	Abnormal involuntary movements of limbs	skos:exactMatch	SNOMEDCT:31511007	pseudoarthroses	semapv:ManualMappingCuration	
TCM-SO:sx_四肢异常的活动	Abnormal involuntary movements of limbs	skos:closeMatch	SNOMEDCT:445144002	abnormal limbs	semapv:ManualMappingCuration	
TCM-SO:sx_难产	Shoulder dystocia	skos:exactMatch	SNOMEDCT:2267009	Obstructed labor	semapv:ManualMappingCuration	
TCM-SO:sx_前囟凹陷	sunken anterior fontanelle	skos:closeMatch	SNOMEDCT:295091000119	delayed closure anterior fontanel	semapv:ManualMappingCuration	
TCM-SO:sx_纳呆	Poor appetite	skos:exactMatch	SNOMEDCT:64379006	decreased appetite	semapv:ManualMappingCuration	
TCM-SO:sx_神情呆滞	dull expression	skos:closeMatch	SNOMEDCT:248149005	decreased facial expressions	semapv:ManualMappingCuration	
TCM-SO:sx_身热不扬	unremitting low-grade fever (heat not effusing)	skos:closeMatch	SNOMEDCT:304213008	low grade fever	semapv:ManualMappingCuration	
TCM-SO:sx_大便秘结	Constipation	skos:exactMatch	SNOMEDCT:14760008	constipation	semapv:ManualMappingCuration	
TCM-SO:sx_大便秘结	Constipation	skos:exactMatch	SNOMEDCT:225595004	constipation	semapv:ManualMappingCuration	
TCM-SO:sx_大便秘结	Constipation	skos:closeMatch	SNOMEDCT:236069009	chronic constipation	semapv:ManualMappingCuration	
TCM-SO:sx_呼吸缓慢	Hypoventilation	skos:exactMatch	SNOMEDCT:31515003	alveolar hypoventilation	semapv:ManualMappingCuration	
TCM-SO:sx_呼吸缓慢	Hypoventilation	skos:exactMatch	SNOMEDCT:80954004	alveolar hypoventilation	semapv:ManualMappingCuration	
TCM-SO:sx_呼吸缓慢	Hypoventilation	skos:exactMatch	SNOMEDCT:15993004	alveolar hypoventilation	semapv:ManualMappingCuration	
TCM-SO:sx_视定反动	seeing stationary objects as moving	skos:closeMatch	SNOMEDCT:711163009	bradyopsia	semapv:ManualMappingCuration	
TCM-SO:sx_头晕	Vertigo	skos:exactMatch	SNOMEDCT:399153001	Dizziness	semapv:ManualMappingCuration	
TCM-SO:sx_鼻头明润	moist lustrous nasal tip	skos:closeMatch	SNOMEDCT:249331008	narrow nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻头明润	moist lustrous nasal tip	skos:closeMatch	SNOMEDCT:249327002	broad nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻衄	nosebleed	skos:exactMatch	SNOMEDCT:249366005	bloody nose	semapv:ManualMappingCuration	
TCM-SO:sx_鼻衄	nosebleed	skos:exactMatch	SNOMEDCT:12441001	bloody nose	semapv:ManualMappingCuration	
TCM-SO:sx_颈部臖核疼痛	painful neck nodules	skos:closeMatch	SNOMEDCT:81680005	neck pain	semapv:ManualMappingCuration	
TCM-SO:sx_眼突	exophthalmos	skos:exactMatch	SNOMEDCT:18265008	anterior bulging of the globe	semapv:ManualMappingCuration	
TCM-SO:sx_肢体赓弱	limb weakness	skos:exactMatch	SNOMEDCT:713514005	limb muscle weakness	semapv:ManualMappingCuration	
TCM-SO:sx_肢体赓弱	limb weakness	skos:closeMatch	SNOMEDCT:249945007	leg weakness	semapv:ManualMappingCuration	
TCM-SO:sx_肢体赓弱	limb weakness	skos:closeMatch	SNOMEDCT:249942005	distal limb muscle weakness	semapv:ManualMappingCuration	
TCM-SO:sx_鳞屑薄	thin scales	skos:closeMatch	SNOMEDCT:298764003	thin clavicles	semapv:ManualMappingCuration	
TCM-SO:sx_鳞屑薄	thin scales	skos:closeMatch	SNOMEDCT:63829008	thin nail	semapv:ManualMappingCuration	
TCM-SO:sx_小便灼热	burning urination	skos:closeMatch	SNOMEDCT:49650001	dull burning sensation with urination	semapv:ManualMappingCuration	
TCM-SO:sx_颈痛	Neck pain	skos:exactMatch	SNOMEDCT:81680005	Neck pain	semapv:ManualMappingCuration	
TCM-SO:sx_黑便	Head titubation	skos:exactMatch	SNOMEDCT:297249002	Melena	semapv:ManualMappingCuration	
TCM-SO:sx_斑色丹红	Cinnabar-red macule	skos:closeMatch	SNOMEDCT:112629002	flat discolored area of skin	semapv:ManualMappingCuration	
TCM-SO:sx_龋齿	Carious teeth	skos:exactMatch	SNOMEDCT:80967001	caries	semapv:ManualMappingCuration	
TCM-SO:sx_足肿	foot swelling	skos:closeMatch	SNOMEDCT:271771009	joint swelling	semapv:ManualMappingCuration	
TCM-SO:sx_麻木	Fatigable weakness	skos:exactMatch	SNOMEDCT:44077006	Numbness	semapv:ManualMappingCuration	
TCM-SO:sx_舌胖大	Enlarged (puffy) tongue	skos:closeMatch	SNOMEDCT:25273001	abnormally large tongue	semapv:ManualMappingCuration	
TCM-SO:sx_关节红肿	Red joint swelling	skos:closeMatch	SNOMEDCT:271771009	joint swelling	semapv:ManualMappingCuration	
TCM-SO:sx_腹鸣	abdominal rumbling	skos:closeMatch	SNOMEDCT:21522001	abdominal discomfort	semapv:ManualMappingCuration	
TCM-SO:sx_经闭不行	Amenorrhea	skos:closeMatch	SNOMEDCT:8913004	primary amenorrhea	semapv:ManualMappingCuration	
TCM-SO:sx_经闭不行	Amenorrhea	skos:closeMatch	SNOMEDCT:86030004	previous menstrual periods stop	semapv:ManualMappingCuration	
TCM-SO:sx_经闭不行	Amenorrhea	skos:closeMatch	SNOMEDCT:373717006	climacterium praecox	semapv:ManualMappingCuration	
TCM-SO:sx_牙齿松动	Abnormality of the dentition	skos:exactMatch	SNOMEDCT:234096007	Loosening of teeth	semapv:ManualMappingCuration	
TCM-SO:sx_视物变形	Metamorphopsia	skos:exactMatch	SNOMEDCT:42134006	metamorphopsia	semapv:ManualMappingCuration	
TCM-SO:sx_身热不甚	mild fever	skos:exactMatch	SNOMEDCT:304213008	low grade fever	semapv:ManualMappingCuration	
TCM-SO:sx_口气臭	foul breath	skos:closeMatch	SNOMEDCT:79879001	bad breath	semapv:ManualMappingCuration	
TCM-SO:sx_舌红	Abnormal tongue physiology	skos:exactMatch	SNOMEDCT:248614001	Red tongue	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠半脱	partial lens dislocation (subluxation)	skos:closeMatch	SNOMEDCT:74969002	abnormality of lens position	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠半脱	partial lens dislocation (subluxation)	skos:closeMatch	SNOMEDCT:65814009	lens subluxation	semapv:ManualMappingCuration	
TCM-SO:sx_晶珠半脱	partial lens dislocation (subluxation)	skos:closeMatch	SNOMEDCT:263051004	partial shoulder dislocation	semapv:ManualMappingCuration	
TCM-SO:sx_赘皮发红	Skin tag/redundant skin turning red	skos:closeMatch	SNOMEDCT:201093004	loose redundant skin	semapv:ManualMappingCuration	
TCM-SO:sx_臂痛	Upper limb pain	skos:exactMatch	SNOMEDCT:102556003	upper limb pain	semapv:ManualMappingCuration	
TCM-SO:sx_臂痛	Upper limb pain	skos:closeMatch	SNOMEDCT:90834002	limb pain	semapv:ManualMappingCuration	
TCM-SO:sx_悬雍下垂	uvula ptosis	skos:closeMatch	SNOMEDCT:25148007	absent palatine uvula	semapv:ManualMappingCuration	
TCM-SO:sx_悬雍下垂	uvula ptosis	skos:closeMatch	SNOMEDCT:18910001	bifid palatine uvula	semapv:ManualMappingCuration	
TCM-SO:sx_鼻息	nasal flaring sound	skos:closeMatch	SNOMEDCT:21558008	flared nasal alae	semapv:ManualMappingCuration	
TCM-SO:sx_鼻息	nasal flaring sound	skos:closeMatch	SNOMEDCT:248568003	flared nasal alae	semapv:ManualMappingCuration	
TCM-SO:sx_鼻息	nasal flaring sound	skos:closeMatch	SNOMEDCT:52756005	nasal polyposis	semapv:ManualMappingCuration	
TCM-SO:sx_阴囊疼痛	scrotal pain	skos:exactMatch	SNOMEDCT:20502007	scrotal pain	semapv:ManualMappingCuration	
TCM-SO:sx_弛张热	remittent fever	skos:closeMatch	SNOMEDCT:77957000	episodic fever	semapv:ManualMappingCuration	
TCM-SO:sx_痴呆	Dementia	skos:exactMatch	SNOMEDCT:52448006	dementia	semapv:ManualMappingCuration	
TCM-SO:sx_痴呆	Dementia	skos:closeMatch	SNOMEDCT:230288001	semantic dementia	semapv:ManualMappingCuration	
TCM-SO:sx_痴呆	Dementia	skos:closeMatch	SNOMEDCT:278857002	frontal lobe dementia	semapv:ManualMappingCuration	
TCM-SO:sx_喉中痰鸣	Stridor	skos:closeMatch	SNOMEDCT:58596002	inspiratory stridor	semapv:ManualMappingCuration	
TCM-SO:sx_喉中痰鸣	Stridor	skos:exactMatch	SNOMEDCT:248573009	noisy breathing	semapv:ManualMappingCuration	
TCM-SO:sx_喉中痰鸣	Stridor	skos:exactMatch	SNOMEDCT:70407001	noisy breathing	semapv:ManualMappingCuration	
TCM-SO:sx_骨节痛	Arthralgia	skos:exactMatch	SNOMEDCT:57676002	arthralgia	semapv:ManualMappingCuration	
TCM-SO:sx_骨节痛	Arthralgia	skos:closeMatch	SNOMEDCT:49218002	arthralgia of the hip	semapv:ManualMappingCuration	
TCM-SO:sx_骨节痛	Arthralgia	skos:closeMatch	SNOMEDCT:12584003	bone pain	semapv:ManualMappingCuration	
TCM-SO:sx_复视	Diplopia	skos:exactMatch	SNOMEDCT:249820008	Diplopia	semapv:ManualMappingCuration	
TCM-SO:sx_口苦	Abnormality of taste sensation	skos:closeMatch	SNOMEDCT:37225008	Bitter taste	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹脱屑	scaling rash	skos:closeMatch	SNOMEDCT:112625008	rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹脱屑	scaling rash	skos:closeMatch	SNOMEDCT:271807003	rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤鳞屑	Skin scale	skos:closeMatch	SNOMEDCT:14411002	desquamation	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤鳞屑	Skin scale	skos:closeMatch	SNOMEDCT:271767006	desquamation	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤脓疱	Pustule	skos:exactMatch	SNOMEDCT:47002008	pimple	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤脓疱	Pustule	skos:exactMatch	SNOMEDCT:103605005	pimple	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤脓疱	Pustule	skos:exactMatch	SNOMEDCT:271760008	pimple	semapv:ManualMappingCuration	
TCM-SO:sx_嗳气	Recurrent singultus	skos:exactMatch	SNOMEDCT:271824005	Belching	semapv:ManualMappingCuration	
TCM-SO:sx_耳鸣如雷	thunder-like tinnitus	skos:closeMatch	SNOMEDCT:162349004	ringing in ears	semapv:ManualMappingCuration	
TCM-SO:sx_耳鸣如雷	thunder-like tinnitus	skos:closeMatch	SNOMEDCT:60862001	ringing in ears	semapv:ManualMappingCuration	
TCM-SO:sx_耳鸣如雷	thunder-like tinnitus	skos:closeMatch	SNOMEDCT:162352007	ringing in ears	semapv:ManualMappingCuration	
TCM-SO:sx_肿瘤表面与皮肤粘连	tumor surface adhering to the skin	skos:closeMatch	SNOMEDCT:126488004	dermatological tumors	semapv:ManualMappingCuration	
TCM-SO:sx_肿瘤表面与皮肤粘连	tumor surface adhering to the skin	skos:closeMatch	SNOMEDCT:372130007	dermatological tumors	semapv:ManualMappingCuration	
TCM-SO:sx_全秃	Alopecia universalis	skos:exactMatch	SNOMEDCT:19754005	alopecia totalis	semapv:ManualMappingCuration	
TCM-SO:sx_全秃	Alopecia universalis	skos:exactMatch	SNOMEDCT:86166000	alopecia complete	semapv:ManualMappingCuration	
TCM-SO:sx_全秃	Alopecia universalis	skos:closeMatch	SNOMEDCT:56317004	absence of scalp hair	semapv:ManualMappingCuration	
TCM-SO:sx_髋部生痈	hip abscess	skos:closeMatch	SNOMEDCT:73962000	peritoneal abscess	semapv:ManualMappingCuration	
TCM-SO:sx_髋部生痈	hip abscess	skos:closeMatch	SNOMEDCT:82127005	perianal abscess	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑痛	Eyelid pain	skos:closeMatch	SNOMEDCT:41652007	eye pain	semapv:ManualMappingCuration	
TCM-SO:sx_鼻准红赤	red nasal tip	skos:closeMatch	SNOMEDCT:249327002	broad nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻准红赤	red nasal tip	skos:closeMatch	SNOMEDCT:249331008	narrow nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻准红赤	red nasal tip	skos:closeMatch	SNOMEDCT:249328007	drooping nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_指甲色白	White nail	skos:closeMatch	SNOMEDCT:89704006	nail pits	semapv:ManualMappingCuration	
TCM-SO:sx_小便急迫	urgent urination	skos:closeMatch	SNOMEDCT:75088002	overactive bladder	semapv:ManualMappingCuration	under_review
TCM-SO:sx_皮肤色素沉着	Hyperpigmentation of the skin	skos:exactMatch	SNOMEDCT:4830009	cutaneous hyperpigmentation	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤色素沉着	Hyperpigmentation of the skin	skos:exactMatch	SNOMEDCT:49765009	cutaneous hyperpigmentation	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤色素沉着	Hyperpigmentation of the skin	skos:closeMatch	SNOMEDCT:18655006	hypopigmentation	semapv:ManualMappingCuration	
TCM-SO:sx_绞痛	Angina pectoris	skos:exactMatch	SNOMEDCT:194828000	angina pectoris	semapv:ManualMappingCuration	
TCM-SO:sx_绞痛	Angina pectoris	skos:exactMatch	SNOMEDCT:225566008	angina pectoris	semapv:ManualMappingCuration	
TCM-SO:sx_绞痛	Angina pectoris	skos:closeMatch	SNOMEDCT:9991008	abdominal colic	semapv:ManualMappingCuration	
TCM-SO:sx_蜘蛛痣	Spider angioma	skos:exactMatch	SNOMEDCT:112641009	spider veins	semapv:ManualMappingCuration	
TCM-SO:sx_蜘蛛痣	Spider angioma	skos:exactMatch	SNOMEDCT:247479008	spider veins	semapv:ManualMappingCuration	
TCM-SO:sx_鼻生息肉	Nasal polyposis	skos:exactMatch	SNOMEDCT:52756005	nasal polyposis	semapv:ManualMappingCuration	
TCM-SO:sx_关节畸形	Abnormal joint morphology	skos:exactMatch	SNOMEDCT:399269003	abnormal joint morphology	semapv:ManualMappingCuration	
TCM-SO:sx_关节畸形	Abnormal joint morphology	skos:closeMatch	SNOMEDCT:248401009	abnormality of the jaw joint	semapv:ManualMappingCuration	
TCM-SO:sx_关节畸形	Abnormal joint morphology	skos:closeMatch	SNOMEDCT:229844004	abnormal feet structure	semapv:ManualMappingCuration	
TCM-SO:sx_无尿	Anuria	skos:closeMatch	SNOMEDCT:2472002	absent urine output	semapv:ManualMappingCuration	
TCM-SO:sx_嬉笑无常	inappropriate laughing	skos:closeMatch	SNOMEDCT:247985007	inappropriate laughter	semapv:ManualMappingCuration	
TCM-SO:sx_尿中带泡沫	foam in urine	skos:closeMatch	SNOMEDCT:68600005	haemoglobin in urine	semapv:ManualMappingCuration	
TCM-SO:sx_尿中带泡沫	foam in urine	skos:closeMatch	SNOMEDCT:61373006	bacteria in urine	semapv:ManualMappingCuration	
TCM-SO:sx_尿中带泡沫	foam in urine	skos:closeMatch	SNOMEDCT:45154002	glucose in urine	semapv:ManualMappingCuration	
TCM-SO:sx_气喘息粗	Dyspnea	skos:exactMatch	SNOMEDCT:195967001	Dyspnea	semapv:ManualMappingCuration	
TCM-SO:sx_月经间期阴道流血	intermenstrual vaginal bleeding	skos:closeMatch	SNOMEDCT:19155002	abnormal uterus bleeding	semapv:ManualMappingCuration	
TCM-SO:sx_月经间期阴道流血	intermenstrual vaginal bleeding	skos:closeMatch	SNOMEDCT:237130006	abnormal uterus bleeding	semapv:ManualMappingCuration	
TCM-SO:sx_月经间期阴道流血	intermenstrual vaginal bleeding	skos:closeMatch	SNOMEDCT:64996003	abnormal uterus bleeding	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黄	Slight yellow tip-of-nose	skos:closeMatch	SNOMEDCT:249331008	narrow nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黄	Slight yellow tip-of-nose	skos:closeMatch	SNOMEDCT:249327002	broad nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_鼻端微黄	Slight yellow tip-of-nose	skos:closeMatch	SNOMEDCT:249326006	bifid nasal tip	semapv:ManualMappingCuration	
TCM-SO:sx_腹痛	Abdominal pain	skos:exactMatch	SNOMEDCT:21522001	Abdominal pain	semapv:ManualMappingCuration	
TCM-SO:sx_苔厚	Fast-growing nails	skos:exactMatch	SNOMEDCT:247454005	Coated tongue	semapv:ManualMappingCuration	
TCM-SO:sx_咽喉部肌膜干萎	dry atrophic pharyngeal mucosa	skos:closeMatch	SNOMEDCT:2129002	pharyngeal edema	semapv:ManualMappingCuration	under_review
TCM-SO:sx_发热	Fever	skos:exactMatch	SNOMEDCT:386661006	Fever	semapv:ManualMappingCuration	
TCM-SO:sx_牙齿缺蚀	eroded teeth	skos:closeMatch	SNOMEDCT:12351004	crowded teeth	semapv:ManualMappingCuration	
TCM-SO:sx_牙齿缺蚀	eroded teeth	skos:closeMatch	SNOMEDCT:699222000	crowded teeth	semapv:ManualMappingCuration	
TCM-SO:sx_冷痛	Pain	skos:closeMatch	SNOMEDCT:247355005	flank pain	semapv:ManualMappingCuration	
TCM-SO:sx_冷痛	Pain	skos:closeMatch	SNOMEDCT:29857009	chest discomfort	semapv:ManualMappingCuration	
TCM-SO:sx_冷痛	Pain	skos:closeMatch	SNOMEDCT:21522001	abdominal discomfort	semapv:ManualMappingCuration	
TCM-SO:sx_四肢抽搐	Spasticity	skos:exactMatch	SNOMEDCT:91175000	Seizure	semapv:ManualMappingCuration	
TCM-SO:sx_发癫	depressive episode (dian)	skos:exactMatch	SNOMEDCT:210610001191	depression	semapv:ManualMappingCuration	
TCM-SO:sx_发癫	depressive episode (dian)	skos:exactMatch	SNOMEDCT:35489007	depression	semapv:ManualMappingCuration	
TCM-SO:sx_发癫	depressive episode (dian)	skos:exactMatch	SNOMEDCT:78667006	depression	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不红	Red rash	skos:closeMatch	SNOMEDCT:112625008	rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不红	Red rash	skos:closeMatch	SNOMEDCT:271807003	rash	semapv:ManualMappingCuration	
TCM-SO:sx_握力减弱	decreased grip strength	skos:closeMatch	SNOMEDCT:713512009	decreased arm strength	semapv:ManualMappingCuration	
TCM-SO:sx_鼻塞	Nasal congestion	skos:exactMatch	SNOMEDCT:68235000	Nasal congestion	semapv:ManualMappingCuration	
TCM-SO:sx_啮齿	teeth grinding (bruxism)	skos:exactMatch	SNOMEDCT:191983006	bruxism	semapv:ManualMappingCuration	
TCM-SO:sx_啮齿	teeth grinding (bruxism)	skos:exactMatch	SNOMEDCT:90207007	bruxism	semapv:ManualMappingCuration	
TCM-SO:sx_失明	Blindness	skos:exactMatch	SNOMEDCT:65956007	blindness	semapv:ManualMappingCuration	
TCM-SO:sx_失明	Blindness	skos:closeMatch	SNOMEDCT:246674000	deuteranomaly	semapv:ManualMappingCuration	
TCM-SO:sx_失明	Blindness	skos:closeMatch	SNOMEDCT:77479002	deuteranomaly	semapv:ManualMappingCuration	
TCM-SO:sx_鼻肿	nasal swelling	skos:closeMatch	SNOMEDCT:126669004	nasal neoplasm	semapv:ManualMappingCuration	
TCM-SO:sx_咳嗽	Cough	skos:exactMatch	SNOMEDCT:49727002	Cough	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹稀疏	sparse rash	skos:closeMatch	SNOMEDCT:112625008	rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹稀疏	sparse rash	skos:closeMatch	SNOMEDCT:271807003	rash	semapv:ManualMappingCuration	
TCM-SO:sx_精索结节	nodule of spermatic cord	skos:closeMatch	SNOMEDCT:49198006	spermatic cord torsion	semapv:ManualMappingCuration	
TCM-SO:sx_精索结节	nodule of spermatic cord	skos:closeMatch	SNOMEDCT:81996005	spermatic cord torsion	semapv:ManualMappingCuration	
TCM-SO:sx_血尿	Hematuria	skos:exactMatch	SNOMEDCT:34436003	Hematuria	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑下垂	Ptosis	skos:exactMatch	SNOMEDCT:11934000	blepharoptosis	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑下垂	Ptosis	skos:exactMatch	SNOMEDCT:246815009	baggy eyes	semapv:ManualMappingCuration	
TCM-SO:sx_眼睑下垂	Ptosis	skos:closeMatch	SNOMEDCT:268163008	congenital drooping upper eyelid	semapv:ManualMappingCuration	
TCM-SO:sx_皮疹色红	Skin rash	skos:exactMatch	SNOMEDCT:271807003	Skin rash	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤萎缩	Dermal atrophy	skos:exactMatch	SNOMEDCT:399979006	atrophic skin	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤萎缩	Dermal atrophy	skos:exactMatch	SNOMEDCT:400190005	atrophic skin	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤结节	Skin nodule	skos:exactMatch	SNOMEDCT:95319004	growth of abnormal tissue on or under the skin	semapv:ManualMappingCuration	
TCM-SO:sx_皮肤结节	Skin nodule	skos:closeMatch	SNOMEDCT:95325000	firm lump under the skin	semapv:ManualMappingCuration	
TCM-SO:sx_经期延长	Menometrorrhagia	skos:closeMatch	SNOMEDCT:248989004	Prolonged menstruation	semapv:ManualMappingCuration	
TCM-SO:sx_耳如蝉鸣	cicada-like tinnitus	skos:closeMatch	SNOMEDCT:162349004	ringing in ears	semapv:ManualMappingCuration	
TCM-SO:sx_耳如蝉鸣	cicada-like tinnitus	skos:closeMatch	SNOMEDCT:162352007	ringing in ears	semapv:ManualMappingCuration	
TCM-SO:sx_耳如蝉鸣	cicada-like tinnitus	skos:closeMatch	SNOMEDCT:60862001	ringing in ears	semapv:ManualMappingCuration	
TCM-SO:sx_牙眼痛	pain at gum margin	skos:closeMatch	SNOMEDCT:41652007	eye pain	semapv:ManualMappingCuration	
TCM-SO:sx_上腹部疼痛	Epigastric pain	skos:closeMatch	SNOMEDCT:21522001	abdominal discomfort	semapv:ManualMappingCuration	
TCM-SO:sx_头发卷曲	curly hair	skos:exactMatch	SNOMEDCT:225570000	curly hair	semapv:ManualMappingCuration	
TCM-SO:sx_头发卷曲	curly hair	skos:closeMatch	SNOMEDCT:79395009	dry hair	semapv:ManualMappingCuration	
TCM-SO:sx_视物不清	blurred vision	skos:exactMatch	SNOMEDCT:111516008	blurred vision	semapv:ManualMappingCuration	
TCM-SO:sx_视物不清	blurred vision	skos:exactMatch	SNOMEDCT:246636008	blurred vision	semapv:ManualMappingCuration	
TCM-SO:sx_流冷泪	cold tearing	skos:closeMatch	SNOMEDCT:193982009	epiphora	semapv:ManualMappingCuration	
TCM-SO:sx_流冷泪	cold tearing	skos:closeMatch	SNOMEDCT:418035005	epiphora	semapv:ManualMappingCuration	
TCM-SO:sx_鸡眼	Heloma	skos:closeMatch	SNOMEDCT:128602000	cross eyed	semapv:ManualMappingCuration	
TCM-SO:sx_鸡眼	Heloma	skos:closeMatch	SNOMEDCT:22066006	cross eyed	semapv:ManualMappingCuration	
TCM-SO:sx_视歧	diplopia	skos:exactMatch	SNOMEDCT:24982008	diplopia	semapv:ManualMappingCuration	
